user_id,source_type,date,package_name,app_name,category,usage_minutes,night_minutes,open_count,notification_count,personal_goal_minutes,first_open_time,last_time_used,captured_at
synthetic_user_001,synthetic,2026-04-08,com.google.android.gm,Gmail,productivity,15.76,3.16,2,0,330,1775682000000,1775682945480,1775768400000
synthetic_user_001,synthetic,2026-04-09,com.google.android.youtube,YouTube,video,85.8,24.55,10,2,330,1775739600000,1775744747999,1775826000000
synthetic_user_001,synthetic,2026-04-09,com.instagram.android,Instagram,sns,69.92,15.87,8,13,330,1775732400000,1775736595106,1775818800000
synthetic_user_001,synthetic,2026-04-09,com.kakao.talk,KakaoTalk,sns,46.11,3.92,10,22,330,1775772000000,1775774766837,1775858400000
synthetic_user_001,synthetic,2026-04-09,com.android.chrome,Chrome,browser,31.67,8.48,7,5,330,1775736000000,1775737900017,1775822400000
synthetic_user_001,synthetic,2026-04-09,com.notion.id,Notion,productivity,33.45,0.0,6,10,330,1775718000000,1775720007127,1775804400000
synthetic_user_001,synthetic,2026-04-09,com.example.game,Puzzle Game,game,31.51,2.05,5,0,330,1775736000000,1775737890509,1775822400000
synthetic_user_001,synthetic,2026-04-09,com.google.android.gm,Gmail,productivity,26.18,0.0,8,16,330,1775750400000,1775751970532,1775836800000
synthetic_user_001,synthetic,2026-04-10,com.google.android.youtube,YouTube,video,97.3,31.31,9,2,330,1775858400000,1775864237838,1775944800000
synthetic_user_001,synthetic,2026-04-10,com.instagram.android,Instagram,sns,76.88,16.95,6,12,330,1775836800000,1775841412727,1775923200000
synthetic_user_001,synthetic,2026-04-10,com.kakao.talk,KakaoTalk,sns,37.28,12.3,6,10,330,1775858400000,1775860636977,1775944800000
synthetic_user_001,synthetic,2026-04-10,com.android.chrome,Chrome,browser,30.87,4.91,1,0,330,1775804400000,1775806252214,1775890800000
synthetic_user_001,synthetic,2026-04-10,com.notion.id,Notion,productivity,29.21,2.78,6,6,330,1775826000000,1775827752341,1775912400000
synthetic_user_001,synthetic,2026-04-10,com.example.game,Puzzle Game,game,36.48,11.16,5,2,330,1775844000000,1775846188943,1775930400000
synthetic_user_001,synthetic,2026-04-10,com.google.android.gm,Gmail,productivity,22.8,4.75,3,3,330,1775851200000,1775852567907,1775937600000
synthetic_user_001,synthetic,2026-04-11,com.google.android.youtube,YouTube,video,119.58,37.24,16,7,330,1775916000000,1775923174581,1776002400000
synthetic_user_001,synthetic,2026-04-11,com.instagram.android,Instagram,sns,68.65,25.05,6,17,330,1775901600000,1775905719065,1775988000000
synthetic_user_001,synthetic,2026-04-11,com.kakao.talk,KakaoTalk,sns,55.03,15.52,10,21,330,1775934000000,1775937301643,1776020400000
synthetic_user_001,synthetic,2026-04-11,com.android.chrome,Chrome,browser,38.59,5.81,6,0,330,1775923200000,1775925515388,1776009600000
synthetic_user_001,synthetic,2026-04-11,com.notion.id,Notion,productivity,16.98,11.64,3,5,330,1775937600000,1775938618564,1776024000000
synthetic_user_001,synthetic,2026-04-11,com.example.game,Puzzle Game,game,69.86,11.18,4,0,330,1775901600000,1775905791455,1775988000000
synthetic_user_001,synthetic,2026-04-11,com.google.android.gm,Gmail,productivity,14.33,0.0,1,3,330,1775934000000,1775934859540,1776020400000
synthetic_user_001,synthetic,2026-04-12,com.google.android.youtube,YouTube,video,143.24,38.97,14,11,330,1776016800000,1776025394268,1776103200000
synthetic_user_001,synthetic,2026-04-12,com.instagram.android,Instagram,sns,79.94,21.44,13,27,330,1776027600000,1776032396242,1776114000000
synthetic_user_001,synthetic,2026-04-12,com.kakao.talk,KakaoTalk,sns,45.54,12.54,8,13,330,1775995200000,1775997932366,1776081600000
synthetic_user_001,synthetic,2026-04-12,com.android.chrome,Chrome,browser,40.56,2.91,9,7,330,1776027600000,1776030033448,1776114000000
synthetic_user_001,synthetic,2026-04-12,com.notion.id,Notion,productivity,17.73,0.0,3,2,330,1775977200000,1775978263603,1776063600000
synthetic_user_001,synthetic,2026-04-12,com.example.game,Puzzle Game,game,70.85,7.1,9,5,330,1775984400000,1775988651202,1776070800000
synthetic_user_001,synthetic,2026-04-12,com.google.android.gm,Gmail,productivity,7.43,7.46,3,6,330,1776002400000,1776002846003,1776088800000
synthetic_user_001,synthetic,2026-04-13,com.google.android.youtube,YouTube,video,82.95,20.45,15,14,330,1776103200000,1776108177018,1776189600000
synthetic_user_001,synthetic,2026-04-13,com.instagram.android,Instagram,sns,54.03,8.8,11,31,330,1776081600000,1776084841740,1776168000000
synthetic_user_001,synthetic,2026-04-13,com.kakao.talk,KakaoTalk,sns,40.81,4.51,6,12,330,1776074400000,1776076848446,1776160800000
synthetic_user_001,synthetic,2026-04-13,com.android.chrome,Chrome,browser,33.13,5.56,4,0,330,1776096000000,1776097988006,1776182400000
synthetic_user_001,synthetic,2026-04-13,com.notion.id,Notion,productivity,33.03,1.37,7,5,330,1776114000000,1776115981749,1776200400000
synthetic_user_001,synthetic,2026-04-13,com.example.game,Puzzle Game,game,32.81,1.68,5,5,330,1776074400000,1776076368606,1776160800000
synthetic_user_001,synthetic,2026-04-13,com.google.android.gm,Gmail,productivity,26.28,1.89,6,8,330,1776070800000,1776072376946,1776157200000
synthetic_user_001,synthetic,2026-04-14,com.google.android.youtube,YouTube,video,76.38,23.22,15,8,330,1776168000000,1776172582930,1776254400000
synthetic_user_001,synthetic,2026-04-14,com.instagram.android,Instagram,sns,74.14,17.59,4,8,330,1776189600000,1776194048162,1776276000000
synthetic_user_001,synthetic,2026-04-14,com.kakao.talk,KakaoTalk,sns,39.28,18.96,6,13,330,1776157200000,1776159556792,1776243600000
synthetic_user_001,synthetic,2026-04-14,com.android.chrome,Chrome,browser,21.75,0.0,2,0,330,1776186000000,1776187304735,1776272400000
synthetic_user_001,synthetic,2026-04-14,com.notion.id,Notion,productivity,36.4,3.52,4,3,330,1776196800000,1776198984076,1776283200000
synthetic_user_001,synthetic,2026-04-14,com.example.game,Puzzle Game,game,31.09,1.42,5,0,330,1776157200000,1776159065258,1776243600000
synthetic_user_001,synthetic,2026-04-14,com.google.android.gm,Gmail,productivity,25.47,7.82,4,6,330,1776193200000,1776194728378,1776279600000
synthetic_user_001,synthetic,2026-04-15,com.google.android.youtube,YouTube,video,71.95,26.0,14,5,330,1776258000000,1776262317236,1776344400000
synthetic_user_001,synthetic,2026-04-15,com.instagram.android,Instagram,sns,51.21,9.07,6,14,330,1776272400000,1776275472825,1776358800000
synthetic_user_001,synthetic,2026-04-15,com.kakao.talk,KakaoTalk,sns,50.98,8.6,5,10,330,1776236400000,1776239458529,1776322800000
synthetic_user_001,synthetic,2026-04-15,com.android.chrome,Chrome,browser,35.08,1.49,7,1,330,1776268800000,1776270904902,1776355200000
synthetic_user_001,synthetic,2026-04-15,com.notion.id,Notion,productivity,23.43,1.95,5,13,330,1776254400000,1776255806008,1776340800000
synthetic_user_001,synthetic,2026-04-15,com.example.game,Puzzle Game,game,36.04,5.21,4,5,330,1776272400000,1776274562148,1776358800000
synthetic_user_001,synthetic,2026-04-15,com.google.android.gm,Gmail,productivity,26.11,2.07,8,11,330,1776261600000,1776263166480,1776348000000
synthetic_user_001,synthetic,2026-04-16,com.google.android.youtube,YouTube,video,93.1,33.66,10,5,330,1776351600000,1776357186278,1776438000000
synthetic_user_001,synthetic,2026-04-16,com.instagram.android,Instagram,sns,66.43,10.52,6,10,330,1776362400000,1776366386037,1776448800000
synthetic_user_001,synthetic,2026-04-16,com.kakao.talk,KakaoTalk,sns,47.56,10.74,5,9,330,1776376800000,1776379653542,1776463200000
synthetic_user_001,synthetic,2026-04-16,com.android.chrome,Chrome,browser,35.01,6.58,5,8,330,1776366000000,1776368100405,1776452400000
synthetic_user_001,synthetic,2026-04-16,com.notion.id,Notion,productivity,26.23,0.35,4,5,330,1776358800000,1776360374043,1776445200000
synthetic_user_001,synthetic,2026-04-16,com.example.game,Puzzle Game,game,27.86,1.16,4,0,330,1776366000000,1776367671430,1776452400000
synthetic_user_001,synthetic,2026-04-16,com.google.android.gm,Gmail,productivity,24.61,4.54,6,6,330,1776322800000,1776324276304,1776409200000
synthetic_user_001,synthetic,2026-04-17,com.google.android.youtube,YouTube,video,108.12,36.1,17,10,330,1776434400000,1776440886908,1776520800000
synthetic_user_001,synthetic,2026-04-17,com.instagram.android,Instagram,sns,68.43,16.03,10,20,330,1776434400000,1776438505852,1776520800000
synthetic_user_001,synthetic,2026-04-17,com.kakao.talk,KakaoTalk,sns,39.88,10.3,6,12,330,1776416400000,1776418792756,1776502800000
synthetic_user_001,synthetic,2026-04-17,com.android.chrome,Chrome,browser,20.66,1.6,4,6,330,1776445200000,1776446439465,1776531600000
synthetic_user_001,synthetic,2026-04-17,com.notion.id,Notion,productivity,23.62,0.0,3,3,330,1776416400000,1776417817260,1776502800000
synthetic_user_001,synthetic,2026-04-17,com.example.game,Puzzle Game,game,46.23,11.76,6,5,330,1776438000000,1776440773516,1776524400000
synthetic_user_001,synthetic,2026-04-17,com.google.android.gm,Gmail,productivity,24.2,0.0,4,7,330,1776445200000,1776446652072,1776531600000
synthetic_user_001,synthetic,2026-04-18,com.google.android.youtube,YouTube,video,124.26,36.7,17,2,330,1776499200000,1776506655859,1776585600000
synthetic_user_001,synthetic,2026-04-18,com.instagram.android,Instagram,sns,82.01,22.95,13,30,330,1776499200000,1776504120482,1776585600000
synthetic_user_001,synthetic,2026-04-18,com.kakao.talk,KakaoTalk,sns,48.58,19.06,11,16,330,1776546000000,1776548914980,1776632400000
synthetic_user_001,synthetic,2026-04-18,com.android.chrome,Chrome,browser,45.58,11.34,7,4,330,1776524400000,1776527134531,1776610800000
synthetic_user_001,synthetic,2026-04-18,com.notion.id,Notion,productivity,20.18,0.0,6,11,330,1776520800000,1776522010896,1776607200000
synthetic_user_001,synthetic,2026-04-18,com.example.game,Puzzle Game,game,74.52,10.48,11,1,330,1776510000000,1776514471145,1776596400000
synthetic_user_001,synthetic,2026-04-18,com.google.android.gm,Gmail,productivity,18.01,0.37,3,3,330,1776531600000,1776532680494,1776618000000
synthetic_user_001,synthetic,2026-04-19,com.google.android.youtube,YouTube,video,111.8,39.84,20,8,330,1776621600000,1776628307882,1776708000000
synthetic_user_001,synthetic,2026-04-19,com.instagram.android,Instagram,sns,71.8,22.76,6,14,330,1776636000000,1776640308293,1776722400000
synthetic_user_001,synthetic,2026-04-19,com.kakao.talk,KakaoTalk,sns,52.43,26.4,6,17,330,1776589200000,1776592345537,1776675600000
synthetic_user_001,synthetic,2026-04-19,com.android.chrome,Chrome,browser,39.52,12.72,4,0,330,1776607200000,1776609571375,1776693600000
synthetic_user_001,synthetic,2026-04-19,com.notion.id,Notion,productivity,24.72,2.49,3,2,330,1776607200000,1776608683115,1776693600000
synthetic_user_001,synthetic,2026-04-19,com.example.game,Puzzle Game,game,89.24,20.27,16,3,330,1776610800000,1776616154400,1776697200000
synthetic_user_001,synthetic,2026-04-19,com.google.android.gm,Gmail,productivity,16.94,0.0,4,2,330,1776632400000,1776633416415,1776718800000
synthetic_user_001,synthetic,2026-04-20,com.google.android.youtube,YouTube,video,73.87,25.65,10,4,330,1776704400000,1776708832232,1776790800000
synthetic_user_001,synthetic,2026-04-20,com.instagram.android,Instagram,sns,56.68,9.32,11,25,330,1776722400000,1776725801009,1776808800000
synthetic_user_001,synthetic,2026-04-20,com.kakao.talk,KakaoTalk,sns,38.92,14.16,6,20,330,1776715200000,1776717535385,1776801600000
synthetic_user_001,synthetic,2026-04-20,com.android.chrome,Chrome,browser,31.85,5.36,6,0,330,1776700800000,1776702711109,1776787200000
synthetic_user_001,synthetic,2026-04-20,com.notion.id,Notion,productivity,34.72,4.68,6,12,330,1776722400000,1776724482961,1776808800000
synthetic_user_001,synthetic,2026-04-20,com.example.game,Puzzle Game,game,32.18,6.93,1,1,330,1776682800000,1776684730766,1776769200000
synthetic_user_001,synthetic,2026-04-20,com.google.android.gm,Gmail,productivity,14.35,2.74,5,6,330,1776708000000,1776708861249,1776794400000
synthetic_user_001,synthetic,2026-04-21,com.google.android.youtube,YouTube,video,75.11,27.58,11,5,330,1776754800000,1776759306368,1776841200000
synthetic_user_001,synthetic,2026-04-21,com.instagram.android,Instagram,sns,68.12,15.82,8,21,330,1776783600000,1776787687446,1776870000000
synthetic_user_001,synthetic,2026-04-21,com.kakao.talk,KakaoTalk,sns,51.05,14.16,5,15,330,1776805200000,1776808263233,1776891600000
synthetic_user_001,synthetic,2026-04-21,com.android.chrome,Chrome,browser,48.75,1.08,10,5,330,1776783600000,1776786524859,1776870000000
synthetic_user_001,synthetic,2026-04-21,com.notion.id,Notion,productivity,39.45,0.0,7,11,330,1776772800000,1776775167041,1776859200000
synthetic_user_001,synthetic,2026-04-21,com.example.game,Puzzle Game,game,48.39,13.63,11,5,330,1776758400000,1776761303151,1776844800000
synthetic_user_001,synthetic,2026-04-21,com.google.android.gm,Gmail,productivity,23.91,3.52,4,2,330,1776772800000,1776774234379,1776859200000
synthetic_user_001,synthetic,2026-04-22,com.google.android.youtube,YouTube,video,77.67,24.75,11,3,330,1776895200000,1776899859935,1776981600000
synthetic_user_001,synthetic,2026-04-22,com.instagram.android,Instagram,sns,76.15,17.2,17,31,330,1776888000000,1776892568868,1776974400000
synthetic_user_001,synthetic,2026-04-22,com.kakao.talk,KakaoTalk,sns,49.66,4.97,9,18,330,1776895200000,1776898179895,1776981600000
synthetic_user_001,synthetic,2026-04-22,com.android.chrome,Chrome,browser,33.49,8.5,3,3,330,1776884400000,1776886409644,1776970800000
synthetic_user_001,synthetic,2026-04-22,com.notion.id,Notion,productivity,27.31,0.0,8,10,330,1776873600000,1776875238719,1776960000000
synthetic_user_001,synthetic,2026-04-22,com.example.game,Puzzle Game,game,29.1,0.91,10,5,330,1776880800000,1776882545820,1776967200000
synthetic_user_001,synthetic,2026-04-22,com.google.android.gm,Gmail,productivity,28.13,0.17,3,8,330,1776891600000,1776893287855,1776978000000
synthetic_user_001,synthetic,2026-04-23,com.google.android.youtube,YouTube,video,44.53,17.44,7,8,330,1776934800000,1776937471770,1777021200000
synthetic_user_001,synthetic,2026-04-23,com.instagram.android,Instagram,sns,57.27,13.22,7,10,330,1776960000000,1776963435923,1777046400000
synthetic_user_001,synthetic,2026-04-23,com.kakao.talk,KakaoTalk,sns,38.44,14.35,6,12,330,1776963600000,1776965906193,1777050000000
synthetic_user_001,synthetic,2026-04-23,com.android.chrome,Chrome,browser,40.59,4.12,10,2,330,1776970800000,1776973235349,1777057200000
synthetic_user_001,synthetic,2026-04-23,com.notion.id,Notion,productivity,26.73,1.11,4,11,330,1776963600000,1776965203581,1777050000000
synthetic_user_001,synthetic,2026-04-23,com.example.game,Puzzle Game,game,21.13,5.11,5,2,330,1776927600000,1776928867680,1777014000000
synthetic_user_001,synthetic,2026-04-23,com.google.android.gm,Gmail,productivity,24.16,0.76,4,2,330,1776938400000,1776939849396,1777024800000
synthetic_user_001,synthetic,2026-04-24,com.google.android.youtube,YouTube,video,92.66,30.05,16,4,330,1777024800000,1777030359582,1777111200000
synthetic_user_001,synthetic,2026-04-24,com.instagram.android,Instagram,sns,59.36,18.43,8,12,330,1777053600000,1777057161374,1777140000000
synthetic_user_001,synthetic,2026-04-24,com.kakao.talk,KakaoTalk,sns,36.45,14.86,8,15,330,1777046400000,1777048587201,1777132800000
synthetic_user_001,synthetic,2026-04-24,com.android.chrome,Chrome,browser,32.78,2.05,4,0,330,1777064400000,1777066366568,1777150800000
synthetic_user_001,synthetic,2026-04-24,com.notion.id,Notion,productivity,29.29,0.0,6,5,330,1777039200000,1777040957667,1777125600000
synthetic_user_001,synthetic,2026-04-24,com.example.game,Puzzle Game,game,22.01,5.59,3,0,330,1777050000000,1777051320764,1777136400000
synthetic_user_001,synthetic,2026-04-24,com.google.android.gm,Gmail,productivity,16.98,0.0,5,5,330,1777021200000,1777022218640,1777107600000
synthetic_user_001,synthetic,2026-04-25,com.google.android.youtube,YouTube,video,118.15,45.63,21,8,330,1777118400000,1777125489036,1777204800000
synthetic_user_001,synthetic,2026-04-25,com.instagram.android,Instagram,sns,57.92,17.78,6,12,330,1777136400000,1777139875477,1777222800000
synthetic_user_001,synthetic,2026-04-25,com.kakao.talk,KakaoTalk,sns,57.79,7.65,5,16,330,1777136400000,1777139867385,1777222800000
synthetic_user_001,synthetic,2026-04-25,com.android.chrome,Chrome,browser,27.76,0.0,3,0,330,1777147200000,1777148865732,1777233600000
synthetic_user_001,synthetic,2026-04-25,com.notion.id,Notion,productivity,27.17,2.34,3,6,330,1777143600000,1777145230188,1777230000000
synthetic_user_001,synthetic,2026-04-25,com.example.game,Puzzle Game,game,77.56,16.41,11,5,330,1777129200000,1777133853895,1777215600000
synthetic_user_001,synthetic,2026-04-25,com.google.android.gm,Gmail,productivity,20.68,0.0,2,3,330,1777125600000,1777126840723,1777212000000
synthetic_user_001,synthetic,2026-04-26,com.google.android.youtube,YouTube,video,117.95,33.69,16,5,330,1777186800000,1777193877123,1777273200000
synthetic_user_001,synthetic,2026-04-26,com.instagram.android,Instagram,sns,71.13,23.26,11,22,330,1777230000000,1777234267899,1777316400000
synthetic_user_001,synthetic,2026-04-26,com.kakao.talk,KakaoTalk,sns,52.98,5.92,10,24,330,1777215600000,1777218778602,1777302000000
synthetic_user_001,synthetic,2026-04-26,com.android.chrome,Chrome,browser,35.19,3.56,9,4,330,1777240800000,1777242911376,1777327200000
synthetic_user_001,synthetic,2026-04-26,com.notion.id,Notion,productivity,24.24,5.59,1,0,330,1777230000000,1777231454215,1777316400000
synthetic_user_001,synthetic,2026-04-26,com.example.game,Puzzle Game,game,72.38,15.94,6,2,330,1777233600000,1777237942620,1777320000000
synthetic_user_001,synthetic,2026-04-26,com.google.android.gm,Gmail,productivity,14.01,0.0,4,11,330,1777212000000,1777212840493,1777298400000
synthetic_user_001,synthetic,2026-04-27,com.google.android.youtube,YouTube,video,85.17,25.56,6,0,330,1777302000000,1777307110468,1777388400000
synthetic_user_001,synthetic,2026-04-27,com.instagram.android,Instagram,sns,44.26,10.47,6,9,330,1777287600000,1777290255444,1777374000000
synthetic_user_001,synthetic,2026-04-27,com.kakao.talk,KakaoTalk,sns,46.28,11.18,6,10,330,1777320000000,1777322776765,1777406400000
synthetic_user_001,synthetic,2026-04-27,com.android.chrome,Chrome,browser,25.12,4.64,9,2,330,1777316400000,1777317907050,1777402800000
synthetic_user_001,synthetic,2026-04-27,com.notion.id,Notion,productivity,28.36,0.0,7,9,330,1777284000000,1777285701661,1777370400000
synthetic_user_001,synthetic,2026-04-27,com.example.game,Puzzle Game,game,33.81,10.03,6,1,330,1777273200000,1777275228464,1777359600000
synthetic_user_001,synthetic,2026-04-27,com.google.android.gm,Gmail,productivity,36.43,0.0,6,13,330,1777320000000,1777322186000,1777406400000
synthetic_user_001,synthetic,2026-04-28,com.google.android.youtube,YouTube,video,66.86,23.45,7,5,330,1777384800000,1777388811588,1777471200000
synthetic_user_001,synthetic,2026-04-28,com.instagram.android,Instagram,sns,66.68,16.87,10,22,330,1777366800000,1777370800553,1777453200000
synthetic_user_001,synthetic,2026-04-28,com.kakao.talk,KakaoTalk,sns,39.8,16.33,6,12,330,1777410000000,1777412388157,1777496400000
synthetic_user_001,synthetic,2026-04-28,com.android.chrome,Chrome,browser,41.01,1.31,6,3,330,1777384800000,1777387260532,1777471200000
synthetic_user_001,synthetic,2026-04-28,com.notion.id,Notion,productivity,27.31,0.0,3,0,330,1777392000000,1777393638441,1777478400000
synthetic_user_001,synthetic,2026-04-28,com.example.game,Puzzle Game,game,46.07,3.06,8,8,330,1777381200000,1777383963983,1777467600000
synthetic_user_001,synthetic,2026-04-28,com.google.android.gm,Gmail,productivity,19.26,0.0,4,5,330,1777374000000,1777375155585,1777460400000
synthetic_user_001,synthetic,2026-04-29,com.google.android.youtube,YouTube,video,90.27,25.89,14,8,330,1777489200000,1777494616011,1777575600000
synthetic_user_001,synthetic,2026-04-29,com.instagram.android,Instagram,sns,60.71,7.61,10,18,330,1777482000000,1777485642457,1777568400000
synthetic_user_001,synthetic,2026-04-29,com.kakao.talk,KakaoTalk,sns,45.64,10.4,10,18,330,1777474800000,1777477538137,1777561200000
synthetic_user_001,synthetic,2026-04-29,com.android.chrome,Chrome,browser,32.97,1.14,8,4,330,1777460400000,1777462377972,1777546800000
synthetic_user_001,synthetic,2026-04-29,com.notion.id,Notion,productivity,38.67,0.0,10,11,330,1777464000000,1777466320269,1777550400000
synthetic_user_001,synthetic,2026-04-29,com.example.game,Puzzle Game,game,30.28,8.21,7,0,330,1777460400000,1777462216956,1777546800000
synthetic_user_001,synthetic,2026-04-29,com.google.android.gm,Gmail,productivity,19.47,3.04,1,5,330,1777467600000,1777468767961,1777554000000
synthetic_user_001,synthetic,2026-04-30,com.google.android.youtube,YouTube,video,65.17,24.83,11,6,330,1777582800000,1777586710266,1777669200000
synthetic_user_001,synthetic,2026-04-30,com.instagram.android,Instagram,sns,78.92,25.44,11,26,330,1777586400000,1777591135388,1777672800000
synthetic_user_001,synthetic,2026-04-30,com.kakao.talk,KakaoTalk,sns,47.62,8.49,10,23,330,1777550400000,1777553256985,1777636800000
synthetic_user_001,synthetic,2026-04-30,com.android.chrome,Chrome,browser,32.6,0.0,8,4,330,1777550400000,1777552356281,1777636800000
synthetic_user_001,synthetic,2026-04-30,com.notion.id,Notion,productivity,37.91,2.76,8,12,330,1777575600000,1777577874648,1777662000000
synthetic_user_001,synthetic,2026-04-30,com.example.game,Puzzle Game,game,31.78,0.0,6,1,330,1777554000000,1777555907056,1777640400000
synthetic_user_001,synthetic,2026-04-30,com.google.android.gm,Gmail,productivity,25.04,6.15,5,8,330,1777568400000,1777569902618,1777654800000
synthetic_user_002,synthetic,2026-01-01,com.google.android.youtube,YouTube,video,78.02,18.14,11,7,285,1767297600000,1767302281153,1767384000000
synthetic_user_002,synthetic,2026-01-01,com.instagram.android,Instagram,sns,52.71,11.48,9,22,285,1767254400000,1767257562757,1767340800000
synthetic_user_002,synthetic,2026-01-01,com.kakao.talk,KakaoTalk,sns,40.24,8.22,8,23,285,1767272400000,1767274814502,1767358800000
synthetic_user_002,synthetic,2026-01-01,com.android.chrome,Chrome,browser,25.83,2.88,4,2,285,1767283200000,1767284749559,1767369600000
synthetic_user_002,synthetic,2026-01-01,com.notion.id,Notion,productivity,34.81,6.58,5,7,285,1767250800000,1767252888337,1767337200000
synthetic_user_002,synthetic,2026-01-01,com.example.game,Puzzle Game,game,27.56,2.3,7,0,285,1767283200000,1767284853400,1767369600000
synthetic_user_002,synthetic,2026-01-01,com.google.android.gm,Gmail,productivity,27.79,12.04,2,2,285,1767265200000,1767266867478,1767351600000
synthetic_user_002,synthetic,2026-01-02,com.google.android.youtube,YouTube,video,91.15,36.53,9,6,285,1767373200000,1767378669210,1767459600000
synthetic_user_002,synthetic,2026-01-02,com.instagram.android,Instagram,sns,44.46,6.54,3,3,285,1767387600000,1767390267322,1767474000000
synthetic_user_002,synthetic,2026-01-02,com.kakao.talk,KakaoTalk,sns,36.86,4.05,4,7,285,1767348000000,1767350211868,1767434400000
synthetic_user_002,synthetic,2026-01-02,com.android.chrome,Chrome,browser,22.5,8.78,7,3,285,1767384000000,1767385350005,1767470400000
synthetic_user_002,synthetic,2026-01-02,com.notion.id,Notion,productivity,35.92,1.2,6,7,285,1767366000000,1767368155085,1767452400000
synthetic_user_002,synthetic,2026-01-02,com.example.game,Puzzle Game,game,23.8,8.25,3,1,285,1767373200000,1767374627920,1767459600000
synthetic_user_002,synthetic,2026-01-02,com.google.android.gm,Gmail,productivity,28.47,1.42,5,2,285,1767337200000,1767338908022,1767423600000
synthetic_user_002,synthetic,2026-01-03,com.google.android.youtube,YouTube,video,94.52,32.51,20,11,285,1767434400000,1767440071002,1767520800000
synthetic_user_002,synthetic,2026-01-03,com.instagram.android,Instagram,sns,68.73,23.91,6,11,285,1767456000000,1767460123808,1767542400000
synthetic_user_002,synthetic,2026-01-03,com.kakao.talk,KakaoTalk,sns,46.05,11.66,11,25,285,1767434400000,1767437162710,1767520800000
synthetic_user_002,synthetic,2026-01-03,com.android.chrome,Chrome,browser,26.42,0.0,4,0,285,1767430800000,1767432385286,1767517200000
synthetic_user_002,synthetic,2026-01-03,com.notion.id,Notion,productivity,20.45,0.0,1,0,285,1767427200000,1767428426707,1767513600000
synthetic_user_002,synthetic,2026-01-03,com.example.game,Puzzle Game,game,59.41,15.12,9,1,285,1767445200000,1767448764896,1767531600000
synthetic_user_002,synthetic,2026-01-03,com.google.android.gm,Gmail,productivity,18.66,2.19,4,8,285,1767463200000,1767464319885,1767549600000
synthetic_user_002,synthetic,2026-01-04,com.google.android.youtube,YouTube,video,108.33,32.71,13,8,285,1767538800000,1767545300049,1767625200000
synthetic_user_002,synthetic,2026-01-04,com.instagram.android,Instagram,sns,66.8,17.72,8,19,285,1767556800000,1767560807703,1767643200000
synthetic_user_002,synthetic,2026-01-04,com.kakao.talk,KakaoTalk,sns,39.24,13.86,6,18,285,1767553200000,1767555554456,1767639600000
synthetic_user_002,synthetic,2026-01-04,com.android.chrome,Chrome,browser,35.68,2.85,8,0,285,1767556800000,1767558940748,1767643200000
synthetic_user_002,synthetic,2026-01-04,com.notion.id,Notion,productivity,23.3,0.0,7,8,285,1767517200000,1767518597872,1767603600000
synthetic_user_002,synthetic,2026-01-04,com.example.game,Puzzle Game,game,56.07,11.39,7,2,285,1767510000000,1767513364133,1767596400000
synthetic_user_002,synthetic,2026-01-04,com.google.android.gm,Gmail,productivity,8.07,0.0,1,4,285,1767520800000,1767521283982,1767607200000
synthetic_user_002,synthetic,2026-01-05,com.google.android.youtube,YouTube,video,69.76,22.13,15,6,285,1767600000000,1767604185545,1767686400000
synthetic_user_002,synthetic,2026-01-05,com.instagram.android,Instagram,sns,48.95,12.76,4,5,285,1767646800000,1767649736736,1767733200000
synthetic_user_002,synthetic,2026-01-05,com.kakao.talk,KakaoTalk,sns,24.33,9.3,5,6,285,1767625200000,1767626659740,1767711600000
synthetic_user_002,synthetic,2026-01-05,com.android.chrome,Chrome,browser,22.48,3.37,2,0,285,1767636000000,1767637348961,1767722400000
synthetic_user_002,synthetic,2026-01-05,com.notion.id,Notion,productivity,40.99,13.07,11,19,285,1767614400000,1767616859451,1767700800000
synthetic_user_002,synthetic,2026-01-05,com.example.game,Puzzle Game,game,23.48,8.47,9,4,285,1767614400000,1767615808667,1767700800000
synthetic_user_002,synthetic,2026-01-05,com.google.android.gm,Gmail,productivity,19.55,0.0,3,6,285,1767607200000,1767608373232,1767693600000
synthetic_user_002,synthetic,2026-01-06,com.google.android.youtube,YouTube,video,44.33,13.9,5,5,285,1767708000000,1767710659692,1767794400000
synthetic_user_002,synthetic,2026-01-06,com.instagram.android,Instagram,sns,43.12,11.6,2,0,285,1767700800000,1767703387090,1767787200000
synthetic_user_002,synthetic,2026-01-06,com.kakao.talk,KakaoTalk,sns,47.01,13.6,2,6,285,1767733200000,1767736020341,1767819600000
synthetic_user_002,synthetic,2026-01-06,com.android.chrome,Chrome,browser,25.11,7.58,6,5,285,1767715200000,1767716706443,1767801600000
synthetic_user_002,synthetic,2026-01-06,com.notion.id,Notion,productivity,37.96,1.62,7,12,285,1767733200000,1767735477874,1767819600000
synthetic_user_002,synthetic,2026-01-06,com.example.game,Puzzle Game,game,27.27,0.0,4,0,285,1767711600000,1767713236443,1767798000000
synthetic_user_002,synthetic,2026-01-06,com.google.android.gm,Gmail,productivity,33.14,0.0,6,8,285,1767726000000,1767727988454,1767812400000
synthetic_user_002,synthetic,2026-01-07,com.google.android.youtube,YouTube,video,31.71,17.67,6,0,285,1767790800000,1767792702609,1767877200000
synthetic_user_002,synthetic,2026-01-07,com.instagram.android,Instagram,sns,44.68,16.6,8,15,285,1767769200000,1767771881017,1767855600000
